onset	duration	trial_type	original_stage
0.0	7020.0	Wake	Sleep stage W
7020.0	60.0	N1	Sleep stage 1
7080.0	30.0	N2	Sleep stage 2
7110.0	60.0	Wake	Sleep stage W
7170.0	30.0	N1	Sleep stage 1
7200.0	120.0	Wake	Sleep stage W
7320.0	60.0	N1	Sleep stage 1
7380.0	30.0	Wake	Sleep stage W
7410.0	240.0	N1	Sleep stage 1
7650.0	30.0	N2	Sleep stage 2
7680.0	30.0	N1	Sleep stage 1
7710.0	7470.0	Wake	Sleep stage W
15180.0	90.0	N1	Sleep stage 1
15270.0	420.0	Wake	Sleep stage W
15690.0	60.0	N1	Sleep stage 1
15750.0	30.0	Wake	Sleep stage W
15780.0	180.0	N1	Sleep stage 1
15960.0	150.0	N2	Sleep stage 2
16110.0	30.0	Wake	Sleep stage W
16140.0	210.0	N1	Sleep stage 1
16350.0	30.0	Wake	Sleep stage W
16380.0	90.0	N1	Sleep stage 1
16470.0	30.0	Wake	Sleep stage W
16500.0	60.0	N1	Sleep stage 1
16560.0	60.0	Wake	Sleep stage W
16620.0	60.0	N1	Sleep stage 1
16680.0	5220.0	Wake	Sleep stage W
21900.0	60.0	N2	Sleep stage 2
21960.0	4380.0	Wake	Sleep stage W
26340.0	510.0	N1	Sleep stage 1
26850.0	30.0	N2	Sleep stage 2
26880.0	120.0	Wake	Sleep stage W
27000.0	30.0	N1	Sleep stage 1
27030.0	330.0	N2	Sleep stage 2
27360.0	120.0	Wake	Sleep stage W
27480.0	60.0	N1	Sleep stage 1
27540.0	120.0	Wake	Sleep stage W
27660.0	270.0	N1	Sleep stage 1
27930.0	810.0	N2	Sleep stage 2
28740.0	30.0	N3	Sleep stage 3
28770.0	30.0	N2	Sleep stage 2
28800.0	30.0	N3	Sleep stage 3
28830.0	90.0	N2	Sleep stage 2
28920.0	30.0	N3	Sleep stage 3
28950.0	30.0	N2	Sleep stage 2
28980.0	30.0	N3	Sleep stage 3
29010.0	30.0	N2	Sleep stage 2
29040.0	90.0	N3	Sleep stage 3
29130.0	60.0	N2	Sleep stage 2
29190.0	30.0	N3	Sleep stage 3
29220.0	150.0	N2	Sleep stage 2
29370.0	120.0	N3	Sleep stage 3
29490.0	30.0	N2	Sleep stage 2
29520.0	30.0	N3	Sleep stage 3
29550.0	270.0	N2	Sleep stage 2
29820.0	180.0	N1	Sleep stage 1
30000.0	1440.0	N2	Sleep stage 2
31440.0	30.0	N3	Sleep stage 3
31470.0	30.0	N2	Sleep stage 2
31500.0	150.0	N3	Sleep stage 3
31650.0	30.0	N2	Sleep stage 2
31680.0	1320.0	REM	Sleep stage R
33000.0	720.0	N1	Sleep stage 1
33720.0	1110.0	N2	Sleep stage 2
34830.0	30.0	N3	Sleep stage 3
34860.0	30.0	N2	Sleep stage 2
34890.0	30.0	N3	Sleep stage 3
34920.0	30.0	N2	Sleep stage 2
34950.0	30.0	N3	Sleep stage 3
34980.0	30.0	N2	Sleep stage 2
35010.0	30.0	N3	Sleep stage 3
35040.0	390.0	N2	Sleep stage 2
35430.0	30.0	N3	Sleep stage 3
35460.0	30.0	N2	Sleep stage 2
35490.0	30.0	N3	Sleep stage 3
35520.0	120.0	N2	Sleep stage 2
35640.0	30.0	N3	Sleep stage 3
35670.0	930.0	N2	Sleep stage 2
36600.0	30.0	N3	Sleep stage 3
36630.0	210.0	N2	Sleep stage 2
36840.0	30.0	N3	Sleep stage 3
36870.0	180.0	N2	Sleep stage 2
37050.0	30.0	N3	Sleep stage 3
37080.0	210.0	N2	Sleep stage 2
37290.0	30.0	N3	Sleep stage 3
37320.0	180.0	N2	Sleep stage 2
37500.0	30.0	N3	Sleep stage 3
37530.0	870.0	N2	Sleep stage 2
38400.0	540.0	REM	Sleep stage R
38940.0	60.0	Wake	Sleep stage W
39000.0	390.0	N1	Sleep stage 1
39390.0	2100.0	N2	Sleep stage 2
41490.0	30.0	Movement time	Movement time
41520.0	480.0	N2	Sleep stage 2
42000.0	30.0	N3	Sleep stage 3
42030.0	30.0	N2	Sleep stage 2
42060.0	90.0	N3	Sleep stage 3
42150.0	150.0	Wake	Sleep stage W
42300.0	60.0	N1	Sleep stage 1
42360.0	30.0	Wake	Sleep stage W
42390.0	690.0	N1	Sleep stage 1
43080.0	4830.0	N2	Sleep stage 2
47910.0	1080.0	REM	Sleep stage R
48990.0	120.0	N1	Sleep stage 1
49110.0	390.0	N2	Sleep stage 2
49500.0	210.0	REM	Sleep stage R
49710.0	5160.0	N2	Sleep stage 2
54870.0	90.0	N1	Sleep stage 1
54960.0	25440.0	Wake	Sleep stage W
80400.0	6000.0	Unknown	Sleep stage ?
