onset	duration	trial_type	original_stage
0.0	35220.0	Wake	Sleep stage W
35220.0	600.0	N1	Sleep stage 1
35820.0	1290.0	N2	Sleep stage 2
37110.0	90.0	N3	Sleep stage 3
37200.0	90.0	N2	Sleep stage 2
37290.0	150.0	N3	Sleep stage 3
37440.0	30.0	N2	Sleep stage 2
37470.0	780.0	N3	Sleep stage 3
38250.0	30.0	N3	Sleep stage 4
38280.0	120.0	N3	Sleep stage 3
38400.0	60.0	N2	Sleep stage 2
38460.0	90.0	N3	Sleep stage 3
38550.0	30.0	N2	Sleep stage 2
38580.0	60.0	N3	Sleep stage 3
38640.0	90.0	N2	Sleep stage 2
38730.0	60.0	N1	Sleep stage 1
38790.0	390.0	N2	Sleep stage 2
39180.0	2400.0	REM	Sleep stage R
41580.0	420.0	N2	Sleep stage 2
42000.0	120.0	N3	Sleep stage 3
42120.0	30.0	N2	Sleep stage 2
42150.0	240.0	N3	Sleep stage 3
42390.0	60.0	N3	Sleep stage 4
42450.0	60.0	N3	Sleep stage 3
42510.0	30.0	N3	Sleep stage 4
42540.0	90.0	N3	Sleep stage 3
42630.0	120.0	N3	Sleep stage 4
42750.0	30.0	N2	Sleep stage 2
42780.0	120.0	Wake	Sleep stage W
42900.0	60.0	N1	Sleep stage 1
42960.0	570.0	N2	Sleep stage 2
43530.0	60.0	N3	Sleep stage 3
43590.0	60.0	Wake	Sleep stage W
43650.0	60.0	N1	Sleep stage 1
43710.0	510.0	N2	Sleep stage 2
44220.0	540.0	N3	Sleep stage 3
44760.0	30.0	N2	Sleep stage 2
44790.0	90.0	N3	Sleep stage 3
44880.0	120.0	N2	Sleep stage 2
45000.0	60.0	N3	Sleep stage 3
45060.0	360.0	N2	Sleep stage 2
45420.0	540.0	N3	Sleep stage 3
45960.0	30.0	N2	Sleep stage 2
45990.0	90.0	N1	Sleep stage 1
46080.0	60.0	N2	Sleep stage 2
46140.0	60.0	N1	Sleep stage 1
46200.0	600.0	N2	Sleep stage 2
46800.0	30.0	N3	Sleep stage 3
46830.0	30.0	N2	Sleep stage 2
46860.0	30.0	N3	Sleep stage 3
46890.0	150.0	N2	Sleep stage 2
47040.0	30.0	N3	Sleep stage 3
47070.0	90.0	N2	Sleep stage 2
47160.0	30.0	N1	Sleep stage 1
47190.0	330.0	N2	Sleep stage 2
47520.0	180.0	N3	Sleep stage 3
47700.0	30.0	N2	Sleep stage 2
47730.0	30.0	N3	Sleep stage 3
47760.0	30.0	N2	Sleep stage 2
47790.0	90.0	N3	Sleep stage 3
47880.0	30.0	N2	Sleep stage 2
47910.0	150.0	N3	Sleep stage 3
48060.0	30.0	N3	Sleep stage 4
48090.0	90.0	N3	Sleep stage 3
48180.0	30.0	N3	Sleep stage 4
48210.0	90.0	N3	Sleep stage 3
48300.0	30.0	N3	Sleep stage 4
48330.0	180.0	N3	Sleep stage 3
48510.0	390.0	N2	Sleep stage 2
48900.0	1740.0	REM	Sleep stage R
50640.0	1890.0	N2	Sleep stage 2
52530.0	660.0	Wake	Sleep stage W
53190.0	60.0	N1	Sleep stage 1
53250.0	1200.0	N2	Sleep stage 2
54450.0	60.0	Wake	Sleep stage W
54510.0	30.0	N1	Sleep stage 1
54540.0	960.0	N2	Sleep stage 2
55500.0	30.0	N1	Sleep stage 1
55530.0	150.0	N2	Sleep stage 2
55680.0	30.0	N1	Sleep stage 1
55710.0	780.0	N2	Sleep stage 2
56490.0	1770.0	REM	Sleep stage R
58260.0	90.0	N1	Sleep stage 1
58350.0	1710.0	N2	Sleep stage 2
60060.0	30.0	N1	Sleep stage 1
60090.0	390.0	N2	Sleep stage 2
60480.0	22920.0	Wake	Sleep stage W
83400.0	3000.0	Unknown	Sleep stage ?
