onset	duration	trial_type	original_stage
0.0	1380.0	Wake	Sleep stage W
1380.0	420.0	N1	Sleep stage 1
1800.0	60.0	Wake	Sleep stage W
1860.0	90.0	N1	Sleep stage 1
1950.0	810.0	N2	Sleep stage 2
2760.0	330.0	N3	Sleep stage 3
3090.0	60.0	N3	Sleep stage 4
3150.0	30.0	N3	Sleep stage 3
3180.0	960.0	N3	Sleep stage 4
4140.0	60.0	N3	Sleep stage 3
4200.0	1650.0	N3	Sleep stage 4
5850.0	30.0	N3	Sleep stage 3
5880.0	60.0	N2	Sleep stage 2
5940.0	30.0	N3	Sleep stage 3
5970.0	180.0	N2	Sleep stage 2
6150.0	1440.0	REM	Sleep stage R
7590.0	660.0	N2	Sleep stage 2
8250.0	30.0	N3	Sleep stage 3
8280.0	60.0	N2	Sleep stage 2
8340.0	60.0	N3	Sleep stage 3
8400.0	90.0	N2	Sleep stage 2
8490.0	210.0	N3	Sleep stage 3
8700.0	30.0	N3	Sleep stage 4
8730.0	30.0	N3	Sleep stage 3
8760.0	30.0	N3	Sleep stage 4
8790.0	30.0	N3	Sleep stage 3
8820.0	2700.0	N3	Sleep stage 4
11520.0	150.0	N2	Sleep stage 2
11670.0	30.0	N3	Sleep stage 3
11700.0	30.0	N2	Sleep stage 2
11730.0	2940.0	REM	Sleep stage R
14670.0	30.0	Movement time	Movement time
14700.0	60.0	N1	Sleep stage 1
14760.0	120.0	N2	Sleep stage 2
14880.0	120.0	N1	Sleep stage 1
15000.0	540.0	N2	Sleep stage 2
15540.0	30.0	N3	Sleep stage 3
15570.0	510.0	N2	Sleep stage 2
16080.0	30.0	N3	Sleep stage 3
16110.0	90.0	N2	Sleep stage 2
16200.0	30.0	N3	Sleep stage 3
16230.0	900.0	N2	Sleep stage 2
17130.0	30.0	N3	Sleep stage 3
17160.0	120.0	N2	Sleep stage 2
17280.0	30.0	N3	Sleep stage 3
17310.0	30.0	N2	Sleep stage 2
17340.0	390.0	N3	Sleep stage 3
17730.0	2610.0	REM	Sleep stage R
20340.0	30.0	Movement time	Movement time
20370.0	840.0	N2	Sleep stage 2
21210.0	30.0	N3	Sleep stage 3
21240.0	30.0	N2	Sleep stage 2
21270.0	60.0	N3	Sleep stage 3
21330.0	150.0	N2	Sleep stage 2
21480.0	30.0	N3	Sleep stage 3
21510.0	60.0	N2	Sleep stage 2
21570.0	150.0	N3	Sleep stage 3
21720.0	60.0	N2	Sleep stage 2
21780.0	30.0	N3	Sleep stage 3
21810.0	30.0	N2	Sleep stage 2
21840.0	90.0	N3	Sleep stage 3
21930.0	30.0	N2	Sleep stage 2
21960.0	210.0	N3	Sleep stage 3
22170.0	30.0	N3	Sleep stage 4
22200.0	60.0	N3	Sleep stage 3
22260.0	30.0	N3	Sleep stage 4
22290.0	30.0	N3	Sleep stage 3
22320.0	60.0	N3	Sleep stage 4
22380.0	30.0	N3	Sleep stage 3
22410.0	30.0	N3	Sleep stage 4
22440.0	30.0	N3	Sleep stage 3
22470.0	30.0	N3	Sleep stage 4
22500.0	60.0	N3	Sleep stage 3
22560.0	90.0	N3	Sleep stage 4
22650.0	150.0	N3	Sleep stage 3
22800.0	120.0	N3	Sleep stage 4
22920.0	30.0	N3	Sleep stage 3
22950.0	150.0	N3	Sleep stage 4
23100.0	30.0	N3	Sleep stage 3
23130.0	210.0	N3	Sleep stage 4
23340.0	30.0	N3	Sleep stage 3
23370.0	90.0	N3	Sleep stage 4
23460.0	30.0	Movement time	Movement time
23490.0	30.0	N2	Sleep stage 2
23520.0	60.0	N3	Sleep stage 3
23580.0	2130.0	REM	Sleep stage R
25710.0	30.0	Movement time	Movement time
25740.0	1170.0	REM	Sleep stage R
26910.0	240.0	N2	Sleep stage 2
27150.0	30.0	N1	Sleep stage 1
27180.0	1620.0	N2	Sleep stage 2
28800.0	30.0	N3	Sleep stage 3
28830.0	180.0	N2	Sleep stage 2
29010.0	60.0	Movement time	Movement time
29070.0	60.0	N1	Sleep stage 1
29130.0	120.0	Wake	Sleep stage W
29250.0	90.0	N1	Sleep stage 1
29340.0	30.0	Wake	Sleep stage W
29370.0	30.0	N1	Sleep stage 1
29400.0	120.0	N2	Sleep stage 2
29520.0	60.0	Wake	Sleep stage W
