onset	duration	trial_type	original_stage
30.0	840.0	Wake	Sleep stage W
870.0	150.0	N1	Sleep stage 1
1020.0	630.0	N2	Sleep stage 2
1650.0	30.0	N3	Sleep stage 3
1680.0	30.0	N2	Sleep stage 2
1710.0	60.0	N3	Sleep stage 3
1770.0	90.0	N2	Sleep stage 2
1860.0	180.0	N3	Sleep stage 3
2040.0	120.0	N3	Sleep stage 4
2160.0	120.0	N3	Sleep stage 3
2280.0	30.0	N3	Sleep stage 4
2310.0	150.0	N3	Sleep stage 3
2460.0	90.0	N3	Sleep stage 4
2550.0	30.0	N3	Sleep stage 3
2580.0	30.0	N3	Sleep stage 4
2610.0	30.0	N3	Sleep stage 3
2640.0	60.0	N3	Sleep stage 4
2700.0	30.0	N3	Sleep stage 3
2730.0	390.0	N3	Sleep stage 4
3120.0	30.0	N3	Sleep stage 3
3150.0	180.0	N3	Sleep stage 4
3330.0	60.0	N3	Sleep stage 3
3390.0	60.0	N3	Sleep stage 4
3450.0	30.0	N3	Sleep stage 3
3480.0	30.0	N2	Sleep stage 2
3510.0	60.0	Wake	Sleep stage W
3570.0	30.0	N1	Sleep stage 1
3600.0	30.0	N2	Sleep stage 2
3630.0	90.0	N1	Sleep stage 1
3720.0	690.0	N2	Sleep stage 2
4410.0	60.0	N3	Sleep stage 3
4470.0	30.0	N2	Sleep stage 2
4500.0	270.0	N3	Sleep stage 3
4770.0	360.0	N2	Sleep stage 2
5130.0	30.0	N3	Sleep stage 3
5160.0	30.0	N2	Sleep stage 2
5190.0	30.0	N3	Sleep stage 3
5220.0	30.0	N2	Sleep stage 2
5250.0	270.0	N3	Sleep stage 3
5520.0	30.0	N2	Sleep stage 2
5550.0	30.0	N3	Sleep stage 3
5580.0	180.0	N2	Sleep stage 2
5760.0	30.0	N3	Sleep stage 3
5790.0	30.0	N2	Sleep stage 2
5820.0	150.0	N3	Sleep stage 3
5970.0	60.0	N2	Sleep stage 2
6030.0	120.0	N3	Sleep stage 3
6150.0	270.0	N2	Sleep stage 2
6420.0	30.0	N1	Sleep stage 1
6450.0	60.0	N2	Sleep stage 2
6510.0	30.0	REM	Sleep stage R
6540.0	90.0	N1	Sleep stage 1
6630.0	30.0	N2	Sleep stage 2
6660.0	30.0	REM	Sleep stage R
6690.0	30.0	N2	Sleep stage 2
6720.0	30.0	Wake	Sleep stage W
6750.0	30.0	N1	Sleep stage 1
6780.0	90.0	N2	Sleep stage 2
6870.0	30.0	REM	Sleep stage R
6900.0	30.0	N2	Sleep stage 2
6930.0	30.0	REM	Sleep stage R
6960.0	30.0	N2	Sleep stage 2
6990.0	60.0	REM	Sleep stage R
7050.0	30.0	N1	Sleep stage 1
7080.0	30.0	REM	Sleep stage R
7110.0	90.0	N2	Sleep stage 2
7200.0	60.0	REM	Sleep stage R
7260.0	30.0	N1	Sleep stage 1
7290.0	30.0	REM	Sleep stage R
7320.0	30.0	N2	Sleep stage 2
7350.0	90.0	REM	Sleep stage R
7440.0	30.0	N2	Sleep stage 2
7470.0	30.0	REM	Sleep stage R
7500.0	30.0	N2	Sleep stage 2
7530.0	60.0	REM	Sleep stage R
7590.0	30.0	N1	Sleep stage 1
7620.0	30.0	N2	Sleep stage 2
7650.0	30.0	REM	Sleep stage R
7680.0	30.0	N2	Sleep stage 2
7710.0	30.0	REM	Sleep stage R
7740.0	510.0	N2	Sleep stage 2
8250.0	30.0	N3	Sleep stage 3
8280.0	120.0	N2	Sleep stage 2
8400.0	30.0	N3	Sleep stage 3
8430.0	30.0	N2	Sleep stage 2
8460.0	150.0	N3	Sleep stage 3
8610.0	90.0	Wake	Sleep stage W
8700.0	60.0	N1	Sleep stage 1
8760.0	60.0	N2	Sleep stage 2
8820.0	210.0	Wake	Sleep stage W
9030.0	30.0	N1	Sleep stage 1
9060.0	1080.0	N2	Sleep stage 2
10140.0	660.0	N3	Sleep stage 3
10800.0	30.0	N3	Sleep stage 4
10830.0	120.0	N3	Sleep stage 3
10950.0	30.0	N3	Sleep stage 4
10980.0	90.0	N3	Sleep stage 3
11070.0	30.0	N3	Sleep stage 4
11100.0	30.0	N3	Sleep stage 3
11130.0	30.0	N3	Sleep stage 4
11160.0	210.0	N3	Sleep stage 3
11370.0	90.0	N3	Sleep stage 4
11460.0	60.0	N3	Sleep stage 3
11520.0	60.0	N3	Sleep stage 4
11580.0	30.0	N3	Sleep stage 3
11610.0	30.0	N3	Sleep stage 4
11640.0	330.0	N3	Sleep stage 3
11970.0	60.0	Wake	Sleep stage W
12030.0	60.0	N1	Sleep stage 1
12090.0	30.0	N2	Sleep stage 2
12120.0	180.0	REM	Sleep stage R
12300.0	30.0	N1	Sleep stage 1
12330.0	840.0	REM	Sleep stage R
13170.0	60.0	N1	Sleep stage 1
13230.0	150.0	REM	Sleep stage R
13380.0	90.0	N1	Sleep stage 1
13470.0	2550.0	N2	Sleep stage 2
16020.0	30.0	N3	Sleep stage 3
16050.0	60.0	N2	Sleep stage 2
16110.0	30.0	N3	Sleep stage 3
16140.0	330.0	N2	Sleep stage 2
16470.0	60.0	Wake	Sleep stage W
16530.0	150.0	N1	Sleep stage 1
16680.0	30.0	N2	Sleep stage 2
16710.0	30.0	REM	Sleep stage R
16740.0	30.0	N1	Sleep stage 1
16770.0	30.0	REM	Sleep stage R
16800.0	30.0	N1	Sleep stage 1
16830.0	120.0	REM	Sleep stage R
16950.0	120.0	N1	Sleep stage 1
17070.0	60.0	REM	Sleep stage R
17130.0	30.0	N1	Sleep stage 1
17160.0	1230.0	REM	Sleep stage R
18390.0	30.0	N1	Sleep stage 1
18420.0	120.0	REM	Sleep stage R
18540.0	30.0	Wake	Sleep stage W
18570.0	30.0	REM	Sleep stage R
18600.0	30.0	N1	Sleep stage 1
