onset	duration	trial_type	original_stage
0.0	480.0	Wake	Sleep stage W
480.0	480.0	N1	Sleep stage 1
960.0	120.0	N2	Sleep stage 2
1080.0	60.0	N3	Sleep stage 3
1140.0	60.0	N2	Sleep stage 2
1200.0	30.0	N3	Sleep stage 3
1230.0	180.0	N2	Sleep stage 2
1410.0	30.0	N3	Sleep stage 3
1440.0	30.0	N2	Sleep stage 2
1470.0	270.0	N3	Sleep stage 3
1740.0	30.0	N3	Sleep stage 4
1770.0	90.0	N3	Sleep stage 3
1860.0	570.0	N3	Sleep stage 4
2430.0	120.0	Wake	Sleep stage W
2550.0	60.0	N1	Sleep stage 1
2610.0	360.0	N2	Sleep stage 2
2970.0	30.0	N3	Sleep stage 3
3000.0	30.0	N2	Sleep stage 2
3030.0	90.0	N3	Sleep stage 3
3120.0	30.0	N3	Sleep stage 4
3150.0	60.0	N3	Sleep stage 3
3210.0	60.0	N3	Sleep stage 4
3270.0	30.0	N3	Sleep stage 3
3300.0	1860.0	N3	Sleep stage 4
5160.0	30.0	N3	Sleep stage 3
5190.0	810.0	N3	Sleep stage 4
6000.0	30.0	N1	Sleep stage 1
6030.0	30.0	Wake	Sleep stage W
6060.0	30.0	N1	Sleep stage 1
6090.0	330.0	N2	Sleep stage 2
6420.0	90.0	REM	Sleep stage R
6510.0	60.0	N2	Sleep stage 2
6570.0	570.0	REM	Sleep stage R
7140.0	240.0	N2	Sleep stage 2
7380.0	30.0	N1	Sleep stage 1
7410.0	420.0	N2	Sleep stage 2
7830.0	60.0	N3	Sleep stage 3
7890.0	60.0	N2	Sleep stage 2
7950.0	30.0	N3	Sleep stage 3
7980.0	30.0	N2	Sleep stage 2
8010.0	60.0	N3	Sleep stage 3
8070.0	30.0	N2	Sleep stage 2
8100.0	30.0	N3	Sleep stage 3
8130.0	30.0	N3	Sleep stage 4
8160.0	60.0	N3	Sleep stage 3
8220.0	30.0	N3	Sleep stage 4
8250.0	60.0	N3	Sleep stage 3
8310.0	90.0	N3	Sleep stage 4
8400.0	30.0	N3	Sleep stage 3
8430.0	300.0	N3	Sleep stage 4
8730.0	30.0	N3	Sleep stage 3
8760.0	180.0	N3	Sleep stage 4
8940.0	30.0	N3	Sleep stage 3
8970.0	120.0	N3	Sleep stage 4
9090.0	60.0	N3	Sleep stage 3
9150.0	30.0	N3	Sleep stage 4
9180.0	60.0	N3	Sleep stage 3
9240.0	60.0	N3	Sleep stage 4
9300.0	30.0	N3	Sleep stage 3
9330.0	300.0	N3	Sleep stage 4
9630.0	30.0	N2	Sleep stage 2
9660.0	60.0	N1	Sleep stage 1
9720.0	750.0	N2	Sleep stage 2
10470.0	90.0	N3	Sleep stage 3
10560.0	60.0	N2	Sleep stage 2
10620.0	30.0	N3	Sleep stage 3
10650.0	30.0	N2	Sleep stage 2
10680.0	60.0	N3	Sleep stage 3
10740.0	60.0	N2	Sleep stage 2
10800.0	90.0	N3	Sleep stage 3
10890.0	30.0	N2	Sleep stage 2
10920.0	180.0	N3	Sleep stage 3
11100.0	30.0	N2	Sleep stage 2
11130.0	270.0	N3	Sleep stage 3
11400.0	30.0	N3	Sleep stage 4
11430.0	30.0	N3	Sleep stage 3
11460.0	90.0	N3	Sleep stage 4
11550.0	30.0	N3	Sleep stage 3
11580.0	30.0	N3	Sleep stage 4
11610.0	30.0	N3	Sleep stage 3
11640.0	90.0	N3	Sleep stage 4
11730.0	30.0	N3	Sleep stage 3
11760.0	180.0	N3	Sleep stage 4
11940.0	30.0	N3	Sleep stage 3
11970.0	90.0	N3	Sleep stage 4
12060.0	60.0	N3	Sleep stage 3
12120.0	270.0	N3	Sleep stage 4
12390.0	30.0	N3	Sleep stage 3
