onset	duration	trial_type	original_stage
0.0	20880.0	Wake	Sleep stage W
20880.0	30.0	N1	Sleep stage 1
20910.0	990.0	N2	Sleep stage 2
21900.0	5370.0	Wake	Sleep stage W
27270.0	150.0	N1	Sleep stage 1
27420.0	1620.0	N2	Sleep stage 2
29040.0	960.0	REM	Sleep stage R
30000.0	270.0	Wake	Sleep stage W
30270.0	570.0	N1	Sleep stage 1
30840.0	3480.0	N2	Sleep stage 2
34320.0	450.0	REM	Sleep stage R
34770.0	120.0	Wake	Sleep stage W
34890.0	210.0	N1	Sleep stage 1
35100.0	90.0	Wake	Sleep stage W
35190.0	570.0	N1	Sleep stage 1
35760.0	3930.0	N2	Sleep stage 2
39690.0	2550.0	Wake	Sleep stage W
42240.0	30.0	N1	Sleep stage 1
42270.0	120.0	Wake	Sleep stage W
42390.0	270.0	N1	Sleep stage 1
42660.0	1170.0	N2	Sleep stage 2
43830.0	1380.0	Wake	Sleep stage W
45210.0	150.0	N1	Sleep stage 1
45360.0	60.0	Wake	Sleep stage W
45420.0	30.0	N1	Sleep stage 1
45450.0	240.0	Wake	Sleep stage W
45690.0	90.0	N1	Sleep stage 1
45780.0	120.0	N2	Sleep stage 2
45900.0	1350.0	Wake	Sleep stage W
47250.0	210.0	N1	Sleep stage 1
47460.0	120.0	N2	Sleep stage 2
47580.0	2580.0	Wake	Sleep stage W
50160.0	90.0	N1	Sleep stage 1
50250.0	150.0	Wake	Sleep stage W
50400.0	150.0	N1	Sleep stage 1
50550.0	900.0	N2	Sleep stage 2
51450.0	30.0	Wake	Sleep stage W
51480.0	60.0	N1	Sleep stage 1
51540.0	180.0	N2	Sleep stage 2
51720.0	180.0	Wake	Sleep stage W
51900.0	90.0	N1	Sleep stage 1
51990.0	390.0	N2	Sleep stage 2
52380.0	90.0	Wake	Sleep stage W
52470.0	60.0	N1	Sleep stage 1
52530.0	120.0	N2	Sleep stage 2
52650.0	20940.0	Wake	Sleep stage W
73590.0	60.0	N1	Sleep stage 1
73650.0	720.0	N2	Sleep stage 2
74370.0	3780.0	Wake	Sleep stage W
78150.0	90.0	N1	Sleep stage 1
78240.0	90.0	Wake	Sleep stage W
78330.0	120.0	N1	Sleep stage 1
78450.0	180.0	N2	Sleep stage 2
78630.0	390.0	Wake	Sleep stage W
79020.0	30.0	N1	Sleep stage 1
79050.0	90.0	N2	Sleep stage 2
79140.0	1260.0	Wake	Sleep stage W
80400.0	6000.0	Unknown	Sleep stage ?
