onset	duration	trial_type	original_stage
0.0	22860.0	Wake	Sleep stage W
22860.0	450.0	N1	Sleep stage 1
23310.0	900.0	N2	Sleep stage 2
24210.0	30.0	N3	Sleep stage 3
24240.0	150.0	N2	Sleep stage 2
24390.0	30.0	N3	Sleep stage 3
24420.0	60.0	Wake	Sleep stage W
24480.0	30.0	N1	Sleep stage 1
24510.0	600.0	N2	Sleep stage 2
25110.0	120.0	Wake	Sleep stage W
25230.0	150.0	N1	Sleep stage 1
25380.0	1230.0	N2	Sleep stage 2
26610.0	60.0	Wake	Sleep stage W
26670.0	120.0	N1	Sleep stage 1
26790.0	1080.0	N2	Sleep stage 2
27870.0	1710.0	REM	Sleep stage R
29580.0	1170.0	N2	Sleep stage 2
30750.0	30.0	N3	Sleep stage 3
30780.0	90.0	N2	Sleep stage 2
30870.0	30.0	N3	Sleep stage 3
30900.0	30.0	N2	Sleep stage 2
30930.0	30.0	N3	Sleep stage 3
30960.0	1650.0	N2	Sleep stage 2
32610.0	30.0	N3	Sleep stage 3
32640.0	1470.0	N2	Sleep stage 2
34110.0	60.0	Wake	Sleep stage W
34170.0	120.0	N1	Sleep stage 1
34290.0	900.0	N2	Sleep stage 2
35190.0	90.0	Wake	Sleep stage W
35280.0	180.0	N1	Sleep stage 1
35460.0	2100.0	N2	Sleep stage 2
37560.0	2700.0	REM	Sleep stage R
40260.0	2490.0	N2	Sleep stage 2
42750.0	30.0	Wake	Sleep stage W
42780.0	30.0	N1	Sleep stage 1
42810.0	1050.0	N2	Sleep stage 2
43860.0	60.0	Wake	Sleep stage W
43920.0	90.0	N1	Sleep stage 1
44010.0	1050.0	N2	Sleep stage 2
45060.0	1770.0	REM	Sleep stage R
46830.0	150.0	N2	Sleep stage 2
46980.0	30.0	REM	Sleep stage R
47010.0	960.0	N2	Sleep stage 2
47970.0	30.0	Movement time	Movement time
48000.0	60.0	N1	Sleep stage 1
48060.0	1320.0	N2	Sleep stage 2
49380.0	90.0	Wake	Sleep stage W
49470.0	300.0	N1	Sleep stage 1
49770.0	390.0	N2	Sleep stage 2
50160.0	60.0	N1	Sleep stage 1
50220.0	60.0	Wake	Sleep stage W
50280.0	90.0	N1	Sleep stage 1
50370.0	270.0	Wake	Sleep stage W
50640.0	180.0	N1	Sleep stage 1
50820.0	570.0	N2	Sleep stage 2
51390.0	120.0	Wake	Sleep stage W
51510.0	30.0	N1	Sleep stage 1
51540.0	570.0	N2	Sleep stage 2
52110.0	30.0	Wake	Sleep stage W
52140.0	60.0	N1	Sleep stage 1
52200.0	210.0	N2	Sleep stage 2
52410.0	29190.0	Wake	Sleep stage W
81600.0	4800.0	Unknown	Sleep stage ?
