onset	duration	trial_type	original_stage
30.0	330.0	Wake	Sleep stage W
360.0	240.0	N1	Sleep stage 1
600.0	720.0	N2	Sleep stage 2
1320.0	30.0	N3	Sleep stage 3
1350.0	30.0	N2	Sleep stage 2
1380.0	60.0	N3	Sleep stage 3
1440.0	90.0	N2	Sleep stage 2
1530.0	90.0	N3	Sleep stage 3
1620.0	30.0	N2	Sleep stage 2
1650.0	30.0	N3	Sleep stage 3
1680.0	30.0	N3	Sleep stage 4
1710.0	30.0	N3	Sleep stage 3
1740.0	30.0	N3	Sleep stage 4
1770.0	30.0	N3	Sleep stage 3
1800.0	30.0	N3	Sleep stage 4
1830.0	30.0	N3	Sleep stage 3
1860.0	90.0	N3	Sleep stage 4
1950.0	30.0	N3	Sleep stage 3
1980.0	30.0	N3	Sleep stage 4
2010.0	30.0	N3	Sleep stage 3
2040.0	90.0	N3	Sleep stage 4
2130.0	60.0	N3	Sleep stage 3
2190.0	180.0	N3	Sleep stage 4
2370.0	30.0	N3	Sleep stage 3
2400.0	270.0	N3	Sleep stage 4
2670.0	30.0	N3	Sleep stage 3
2700.0	780.0	N3	Sleep stage 4
3480.0	300.0	N2	Sleep stage 2
3780.0	900.0	REM	Sleep stage R
4680.0	1290.0	N2	Sleep stage 2
5970.0	30.0	N3	Sleep stage 3
6000.0	30.0	N2	Sleep stage 2
6030.0	30.0	N3	Sleep stage 3
6060.0	60.0	Wake	Sleep stage W
6120.0	60.0	N1	Sleep stage 1
6180.0	1710.0	N2	Sleep stage 2
7890.0	30.0	N3	Sleep stage 3
7920.0	30.0	N2	Sleep stage 2
7950.0	150.0	N3	Sleep stage 3
8100.0	30.0	N2	Sleep stage 2
8130.0	120.0	N3	Sleep stage 3
8250.0	390.0	N2	Sleep stage 2
8640.0	30.0	N3	Sleep stage 3
8670.0	30.0	N2	Sleep stage 2
8700.0	90.0	N3	Sleep stage 3
8790.0	30.0	N2	Sleep stage 2
8820.0	30.0	N3	Sleep stage 3
8850.0	30.0	N2	Sleep stage 2
8880.0	30.0	N3	Sleep stage 3
8910.0	90.0	N2	Sleep stage 2
9000.0	420.0	N3	Sleep stage 3
9420.0	30.0	N3	Sleep stage 4
9450.0	30.0	N3	Sleep stage 3
9480.0	30.0	N3	Sleep stage 4
9510.0	30.0	N3	Sleep stage 3
9540.0	30.0	N2	Sleep stage 2
9570.0	270.0	N3	Sleep stage 3
9840.0	240.0	N2	Sleep stage 2
10080.0	1410.0	REM	Sleep stage R
11490.0	2610.0	N2	Sleep stage 2
14100.0	30.0	Wake	Sleep stage W
14130.0	30.0	N1	Sleep stage 1
14160.0	1140.0	N2	Sleep stage 2
15300.0	30.0	N1	Sleep stage 1
15330.0	1470.0	N2	Sleep stage 2
16800.0	60.0	Wake	Sleep stage W
16860.0	30.0	N1	Sleep stage 1
16890.0	240.0	N2	Sleep stage 2
17130.0	1920.0	REM	Sleep stage R
19050.0	60.0	N1	Sleep stage 1
19110.0	1620.0	N2	Sleep stage 2
20730.0	30.0	N1	Sleep stage 1
20760.0	1680.0	N2	Sleep stage 2
22440.0	480.0	REM	Sleep stage R
22920.0	30.0	N1	Sleep stage 1
22950.0	960.0	REM	Sleep stage R
23910.0	150.0	N2	Sleep stage 2
24060.0	30.0	Wake	Sleep stage W
24090.0	60.0	N1	Sleep stage 1
24150.0	1350.0	N2	Sleep stage 2
25500.0	30.0	Wake	Sleep stage W
25530.0	60.0	N1	Sleep stage 1
25590.0	990.0	N2	Sleep stage 2
26580.0	1290.0	REM	Sleep stage R
27870.0	90.0	Wake	Sleep stage W
