onset	duration	trial_type	original_stage
0.0	30780.0	Wake	Sleep stage W
30780.0	30.0	N1	Sleep stage 1
30810.0	90.0	Wake	Sleep stage W
30900.0	60.0	N1	Sleep stage 1
30960.0	60.0	Wake	Sleep stage W
31020.0	210.0	N1	Sleep stage 1
31230.0	270.0	Wake	Sleep stage W
31500.0	30.0	N1	Sleep stage 1
31530.0	30.0	Wake	Sleep stage W
31560.0	30.0	N1	Sleep stage 1
31590.0	180.0	Wake	Sleep stage W
31770.0	30.0	N1	Sleep stage 1
31800.0	180.0	Wake	Sleep stage W
31980.0	150.0	N1	Sleep stage 1
32130.0	510.0	Wake	Sleep stage W
32640.0	30.0	N1	Sleep stage 1
32670.0	60.0	Wake	Sleep stage W
32730.0	30.0	N1	Sleep stage 1
32760.0	30.0	Wake	Sleep stage W
32790.0	30.0	N1	Sleep stage 1
32820.0	90.0	Wake	Sleep stage W
32910.0	30.0	N1	Sleep stage 1
32940.0	60.0	Wake	Sleep stage W
33000.0	30.0	N1	Sleep stage 1
33030.0	150.0	Wake	Sleep stage W
33180.0	210.0	N1	Sleep stage 1
33390.0	30.0	Wake	Sleep stage W
33420.0	30.0	N1	Sleep stage 1
33450.0	150.0	N2	Sleep stage 2
33600.0	30.0	N1	Sleep stage 1
33630.0	1260.0	N2	Sleep stage 2
34890.0	30.0	Wake	Sleep stage W
34920.0	90.0	N1	Sleep stage 1
35010.0	1110.0	N2	Sleep stage 2
36120.0	30.0	N3	Sleep stage 3
36150.0	420.0	N2	Sleep stage 2
36570.0	60.0	N3	Sleep stage 3
36630.0	60.0	N2	Sleep stage 2
36690.0	30.0	N3	Sleep stage 3
36720.0	120.0	N2	Sleep stage 2
36840.0	30.0	N3	Sleep stage 3
36870.0	30.0	N2	Sleep stage 2
36900.0	30.0	N3	Sleep stage 3
36930.0	120.0	N2	Sleep stage 2
37050.0	150.0	N1	Sleep stage 1
37200.0	360.0	REM	Sleep stage R
37560.0	60.0	Wake	Sleep stage W
37620.0	90.0	N1	Sleep stage 1
37710.0	60.0	N2	Sleep stage 2
37770.0	60.0	REM	Sleep stage R
37830.0	30.0	Wake	Sleep stage W
37860.0	90.0	N1	Sleep stage 1
37950.0	30.0	REM	Sleep stage R
37980.0	30.0	Wake	Sleep stage W
38010.0	90.0	N1	Sleep stage 1
38100.0	120.0	REM	Sleep stage R
38220.0	150.0	Wake	Sleep stage W
38370.0	30.0	N1	Sleep stage 1
38400.0	60.0	N2	Sleep stage 2
38460.0	30.0	Wake	Sleep stage W
38490.0	90.0	N1	Sleep stage 1
38580.0	30.0	Wake	Sleep stage W
38610.0	30.0	N1	Sleep stage 1
38640.0	30.0	Wake	Sleep stage W
38670.0	240.0	N1	Sleep stage 1
38910.0	1170.0	N2	Sleep stage 2
40080.0	90.0	N3	Sleep stage 3
40170.0	540.0	N2	Sleep stage 2
40710.0	30.0	N3	Sleep stage 3
40740.0	1620.0	N2	Sleep stage 2
42360.0	30.0	N3	Sleep stage 3
42390.0	930.0	N2	Sleep stage 2
43320.0	90.0	REM	Sleep stage R
43410.0	120.0	Wake	Sleep stage W
43530.0	180.0	N1	Sleep stage 1
43710.0	60.0	Wake	Sleep stage W
43770.0	180.0	N1	Sleep stage 1
43950.0	60.0	Wake	Sleep stage W
44010.0	30.0	N1	Sleep stage 1
44040.0	180.0	REM	Sleep stage R
44220.0	30.0	Wake	Sleep stage W
44250.0	90.0	N1	Sleep stage 1
44340.0	480.0	REM	Sleep stage R
44820.0	60.0	Wake	Sleep stage W
44880.0	60.0	N1	Sleep stage 1
44940.0	210.0	Wake	Sleep stage W
45150.0	30.0	N1	Sleep stage 1
45180.0	120.0	Wake	Sleep stage W
45300.0	240.0	N1	Sleep stage 1
45540.0	2250.0	N2	Sleep stage 2
47790.0	30.0	N3	Sleep stage 3
47820.0	30.0	N2	Sleep stage 2
47850.0	30.0	N3	Sleep stage 3
47880.0	930.0	N2	Sleep stage 2
48810.0	30.0	Wake	Sleep stage W
48840.0	90.0	N1	Sleep stage 1
48930.0	210.0	N2	Sleep stage 2
49140.0	30.0	Wake	Sleep stage W
49170.0	30.0	N1	Sleep stage 1
49200.0	390.0	REM	Sleep stage R
49590.0	210.0	Wake	Sleep stage W
49800.0	240.0	N1	Sleep stage 1
50040.0	2190.0	N2	Sleep stage 2
52230.0	30.0	Wake	Sleep stage W
52260.0	60.0	N1	Sleep stage 1
52320.0	510.0	N2	Sleep stage 2
52830.0	360.0	Wake	Sleep stage W
53190.0	90.0	N1	Sleep stage 1
53280.0	630.0	N2	Sleep stage 2
53910.0	210.0	Wake	Sleep stage W
54120.0	120.0	N1	Sleep stage 1
54240.0	30.0	Wake	Sleep stage W
54270.0	120.0	N1	Sleep stage 1
54390.0	180.0	Wake	Sleep stage W
54570.0	120.0	N1	Sleep stage 1
54690.0	240.0	N2	Sleep stage 2
54930.0	60.0	N1	Sleep stage 1
54990.0	120.0	REM	Sleep stage R
55110.0	330.0	Wake	Sleep stage W
55440.0	150.0	N1	Sleep stage 1
55590.0	390.0	REM	Sleep stage R
55980.0	90.0	Wake	Sleep stage W
56070.0	30.0	N1	Sleep stage 1
56100.0	60.0	Wake	Sleep stage W
56160.0	150.0	N1	Sleep stage 1
56310.0	240.0	REM	Sleep stage R
56550.0	60.0	Wake	Sleep stage W
56610.0	150.0	N1	Sleep stage 1
56760.0	300.0	REM	Sleep stage R
57060.0	30.0	Wake	Sleep stage W
57090.0	840.0	REM	Sleep stage R
57930.0	30.0	Wake	Sleep stage W
57960.0	420.0	N1	Sleep stage 1
58380.0	30.0	Wake	Sleep stage W
58410.0	240.0	N1	Sleep stage 1
58650.0	270.0	N2	Sleep stage 2
58920.0	30.0	Wake	Sleep stage W
58950.0	30.0	N1	Sleep stage 1
58980.0	480.0	N2	Sleep stage 2
59460.0	540.0	REM	Sleep stage R
60000.0	30.0	Wake	Sleep stage W
60030.0	330.0	N1	Sleep stage 1
60360.0	210.0	N2	Sleep stage 2
60570.0	30.0	Wake	Sleep stage W
60600.0	60.0	N1	Sleep stage 1
60660.0	240.0	N2	Sleep stage 2
