onset	duration	trial_type	original_stage
0.0	3180.0	Wake	Sleep stage W
3180.0	30.0	N1	Sleep stage 1
3210.0	60.0	Wake	Sleep stage W
3270.0	30.0	N1	Sleep stage 1
3300.0	60.0	Wake	Sleep stage W
3360.0	90.0	N1	Sleep stage 1
3450.0	30.0	Wake	Sleep stage W
3480.0	30.0	N1	Sleep stage 1
3510.0	90.0	Wake	Sleep stage W
3600.0	60.0	N1	Sleep stage 1
3660.0	180.0	Wake	Sleep stage W
3840.0	510.0	N1	Sleep stage 1
4350.0	450.0	Wake	Sleep stage W
4800.0	30.0	N1	Sleep stage 1
4830.0	60.0	Wake	Sleep stage W
4890.0	390.0	N1	Sleep stage 1
5280.0	180.0	N2	Sleep stage 2
5460.0	30.0	N3	Sleep stage 3
5490.0	60.0	N2	Sleep stage 2
5550.0	90.0	N3	Sleep stage 3
5640.0	30.0	N2	Sleep stage 2
5670.0	60.0	N3	Sleep stage 3
5730.0	30.0	N2	Sleep stage 2
5760.0	60.0	N3	Sleep stage 3
5820.0	30.0	N2	Sleep stage 2
5850.0	60.0	N3	Sleep stage 3
5910.0	30.0	N2	Sleep stage 2
5940.0	30.0	N3	Sleep stage 3
5970.0	30.0	Wake	Sleep stage W
6000.0	90.0	N1	Sleep stage 1
6090.0	120.0	N2	Sleep stage 2
6210.0	30.0	N1	Sleep stage 1
6240.0	30.0	Wake	Sleep stage W
6270.0	30.0	N1	Sleep stage 1
6300.0	420.0	N2	Sleep stage 2
6720.0	60.0	N3	Sleep stage 3
6780.0	30.0	N2	Sleep stage 2
6810.0	150.0	N3	Sleep stage 3
6960.0	30.0	N1	Sleep stage 1
6990.0	30.0	N2	Sleep stage 2
7020.0	90.0	N1	Sleep stage 1
7110.0	30.0	N2	Sleep stage 2
7140.0	360.0	N3	Sleep stage 3
7500.0	240.0	N3	Sleep stage 4
7740.0	120.0	N3	Sleep stage 3
7860.0	60.0	N2	Sleep stage 2
7920.0	30.0	N3	Sleep stage 3
7950.0	30.0	N2	Sleep stage 2
7980.0	60.0	N3	Sleep stage 3
8040.0	150.0	N2	Sleep stage 2
8190.0	90.0	Wake	Sleep stage W
8280.0	60.0	N1	Sleep stage 1
8340.0	180.0	N2	Sleep stage 2
8520.0	30.0	N1	Sleep stage 1
8550.0	180.0	N2	Sleep stage 2
8730.0	30.0	N3	Sleep stage 3
8760.0	30.0	N2	Sleep stage 2
8790.0	30.0	Wake	Sleep stage W
8820.0	180.0	N1	Sleep stage 1
9000.0	510.0	N2	Sleep stage 2
9510.0	30.0	N3	Sleep stage 3
9540.0	60.0	N2	Sleep stage 2
9600.0	150.0	N3	Sleep stage 3
9750.0	60.0	N2	Sleep stage 2
9810.0	180.0	N3	Sleep stage 3
9990.0	30.0	N2	Sleep stage 2
10020.0	60.0	N3	Sleep stage 3
10080.0	30.0	N2	Sleep stage 2
10110.0	330.0	N3	Sleep stage 3
10440.0	60.0	Wake	Sleep stage W
10500.0	30.0	N1	Sleep stage 1
10530.0	330.0	N2	Sleep stage 2
10860.0	1290.0	REM	Sleep stage R
12150.0	570.0	N2	Sleep stage 2
12720.0	30.0	Wake	Sleep stage W
12750.0	30.0	N1	Sleep stage 1
12780.0	60.0	N2	Sleep stage 2
12840.0	90.0	N1	Sleep stage 1
12930.0	30.0	Wake	Sleep stage W
12960.0	90.0	N1	Sleep stage 1
13050.0	30.0	Wake	Sleep stage W
13080.0	30.0	N1	Sleep stage 1
13110.0	30.0	N2	Sleep stage 2
13140.0	30.0	Wake	Sleep stage W
13170.0	60.0	N1	Sleep stage 1
13230.0	180.0	Wake	Sleep stage W
13410.0	60.0	N1	Sleep stage 1
13470.0	690.0	N2	Sleep stage 2
14160.0	30.0	N3	Sleep stage 3
14190.0	30.0	N2	Sleep stage 2
14220.0	30.0	N3	Sleep stage 3
14250.0	60.0	N2	Sleep stage 2
14310.0	90.0	N3	Sleep stage 3
14400.0	30.0	N2	Sleep stage 2
14430.0	180.0	N3	Sleep stage 3
14610.0	30.0	N3	Sleep stage 4
14640.0	90.0	N3	Sleep stage 3
14730.0	30.0	N3	Sleep stage 4
14760.0	30.0	N3	Sleep stage 3
14790.0	60.0	N3	Sleep stage 4
14850.0	30.0	N3	Sleep stage 3
14880.0	30.0	N3	Sleep stage 4
14910.0	60.0	N3	Sleep stage 3
14970.0	30.0	N3	Sleep stage 4
15000.0	120.0	N3	Sleep stage 3
15120.0	30.0	N3	Sleep stage 4
15150.0	60.0	N3	Sleep stage 3
15210.0	60.0	N3	Sleep stage 4
15270.0	90.0	N3	Sleep stage 3
15360.0	210.0	N3	Sleep stage 4
15570.0	90.0	N3	Sleep stage 3
15660.0	120.0	N3	Sleep stage 4
15780.0	360.0	N3	Sleep stage 3
16140.0	120.0	N3	Sleep stage 4
16260.0	60.0	N3	Sleep stage 3
16320.0	30.0	N3	Sleep stage 4
16350.0	30.0	N3	Sleep stage 3
16380.0	60.0	N3	Sleep stage 4
16440.0	180.0	N3	Sleep stage 3
16620.0	30.0	N3	Sleep stage 4
16650.0	120.0	N3	Sleep stage 3
16770.0	30.0	N3	Sleep stage 4
16800.0	60.0	N3	Sleep stage 3
16860.0	30.0	N2	Sleep stage 2
16890.0	120.0	N3	Sleep stage 3
17010.0	30.0	N2	Sleep stage 2
17040.0	120.0	N1	Sleep stage 1
17160.0	480.0	N2	Sleep stage 2
17640.0	30.0	N1	Sleep stage 1
17670.0	60.0	Wake	Sleep stage W
17730.0	150.0	N1	Sleep stage 1
17880.0	120.0	N2	Sleep stage 2
18000.0	330.0	REM	Sleep stage R
18330.0	30.0	N1	Sleep stage 1
18360.0	120.0	REM	Sleep stage R
18480.0	30.0	N1	Sleep stage 1
18510.0	30.0	REM	Sleep stage R
18540.0	30.0	N1	Sleep stage 1
18570.0	540.0	REM	Sleep stage R
19110.0	30.0	N1	Sleep stage 1
19140.0	90.0	REM	Sleep stage R
19230.0	270.0	N1	Sleep stage 1
19500.0	60.0	N2	Sleep stage 2
19560.0	30.0	N1	Sleep stage 1
19590.0	1470.0	Wake	Sleep stage W
21060.0	30.0	N1	Sleep stage 1
21090.0	150.0	Wake	Sleep stage W
21240.0	30.0	N1	Sleep stage 1
21270.0	30.0	Wake	Sleep stage W
21300.0	150.0	N1	Sleep stage 1
21450.0	60.0	N2	Sleep stage 2
