onset	duration	trial_type	original_stage
0.0	28860.0	Wake	Sleep stage W
28860.0	90.0	N1	Sleep stage 1
28950.0	450.0	N2	Sleep stage 2
29400.0	30.0	N1	Sleep stage 1
29430.0	720.0	N2	Sleep stage 2
30150.0	180.0	N3	Sleep stage 3
30330.0	360.0	N3	Sleep stage 4
30690.0	30.0	N3	Sleep stage 3
30720.0	30.0	N3	Sleep stage 4
30750.0	60.0	N3	Sleep stage 3
30810.0	420.0	N3	Sleep stage 4
31230.0	60.0	N3	Sleep stage 3
31290.0	1290.0	N2	Sleep stage 2
32580.0	810.0	REM	Sleep stage R
33390.0	30.0	N1	Sleep stage 1
33420.0	30.0	N2	Sleep stage 2
33450.0	30.0	N1	Sleep stage 1
33480.0	1140.0	N2	Sleep stage 2
34620.0	90.0	N3	Sleep stage 3
34710.0	30.0	N2	Sleep stage 2
34740.0	150.0	N3	Sleep stage 3
34890.0	210.0	N3	Sleep stage 4
35100.0	30.0	N3	Sleep stage 3
35130.0	420.0	N2	Sleep stage 2
35550.0	30.0	N1	Sleep stage 1
35580.0	420.0	N2	Sleep stage 2
36000.0	480.0	Wake	Sleep stage W
36480.0	30.0	N1	Sleep stage 1
36510.0	1920.0	N2	Sleep stage 2
38430.0	30.0	Wake	Sleep stage W
38460.0	30.0	N1	Sleep stage 1
38490.0	90.0	N2	Sleep stage 2
38580.0	60.0	Wake	Sleep stage W
38640.0	30.0	N1	Sleep stage 1
38670.0	450.0	N2	Sleep stage 2
39120.0	1770.0	REM	Sleep stage R
40890.0	960.0	N2	Sleep stage 2
41850.0	60.0	N3	Sleep stage 3
41910.0	660.0	N2	Sleep stage 2
42570.0	30.0	N3	Sleep stage 3
42600.0	30.0	N2	Sleep stage 2
42630.0	30.0	N3	Sleep stage 3
42660.0	30.0	N2	Sleep stage 2
42690.0	150.0	N3	Sleep stage 3
42840.0	90.0	N2	Sleep stage 2
42930.0	30.0	N1	Sleep stage 1
42960.0	510.0	N2	Sleep stage 2
43470.0	30.0	N3	Sleep stage 3
43500.0	30.0	N2	Sleep stage 2
43530.0	30.0	N3	Sleep stage 3
43560.0	30.0	N2	Sleep stage 2
43590.0	150.0	N3	Sleep stage 3
43740.0	30.0	N3	Sleep stage 4
43770.0	30.0	N3	Sleep stage 3
43800.0	150.0	N3	Sleep stage 4
43950.0	60.0	N3	Sleep stage 3
44010.0	60.0	N3	Sleep stage 4
44070.0	30.0	N3	Sleep stage 3
44100.0	330.0	N3	Sleep stage 4
44430.0	30.0	N3	Sleep stage 3
44460.0	210.0	N3	Sleep stage 4
44670.0	150.0	Wake	Sleep stage W
44820.0	60.0	N1	Sleep stage 1
44880.0	150.0	N2	Sleep stage 2
45030.0	30.0	N1	Sleep stage 1
45060.0	60.0	N2	Sleep stage 2
45120.0	60.0	N1	Sleep stage 1
45180.0	120.0	N2	Sleep stage 2
45300.0	1500.0	REM	Sleep stage R
46800.0	1230.0	N2	Sleep stage 2
48030.0	180.0	Wake	Sleep stage W
48210.0	90.0	N1	Sleep stage 1
48300.0	60.0	Wake	Sleep stage W
48360.0	60.0	N1	Sleep stage 1
48420.0	60.0	Wake	Sleep stage W
48480.0	30.0	N1	Sleep stage 1
48510.0	390.0	N2	Sleep stage 2
48900.0	60.0	N1	Sleep stage 1
48960.0	960.0	N2	Sleep stage 2
49920.0	30.0	N3	Sleep stage 3
49950.0	30.0	N2	Sleep stage 2
49980.0	150.0	N3	Sleep stage 3
50130.0	60.0	Wake	Sleep stage W
50190.0	30.0	N1	Sleep stage 1
50220.0	30.0	Wake	Sleep stage W
50250.0	30.0	N1	Sleep stage 1
50280.0	180.0	N2	Sleep stage 2
50460.0	30.0	N1	Sleep stage 1
50490.0	30.0	N2	Sleep stage 2
50520.0	2250.0	REM	Sleep stage R
52770.0	60.0	N2	Sleep stage 2
52830.0	330.0	Wake	Sleep stage W
53160.0	30.0	N1	Sleep stage 1
53190.0	60.0	N2	Sleep stage 2
53250.0	30.0	N1	Sleep stage 1
53280.0	480.0	N2	Sleep stage 2
53760.0	60.0	N1	Sleep stage 1
53820.0	540.0	N2	Sleep stage 2
54360.0	30.0	N1	Sleep stage 1
54390.0	60.0	N2	Sleep stage 2
54450.0	60.0	N1	Sleep stage 1
54510.0	90.0	N2	Sleep stage 2
54600.0	60.0	Wake	Sleep stage W
54660.0	30.0	N1	Sleep stage 1
54690.0	30.0	Wake	Sleep stage W
54720.0	30.0	N1	Sleep stage 1
54750.0	60.0	N2	Sleep stage 2
54810.0	30.0	N1	Sleep stage 1
54840.0	30.0	N2	Sleep stage 2
54870.0	30.0	Wake	Sleep stage W
54900.0	30.0	N1	Sleep stage 1
54930.0	240.0	REM	Sleep stage R
55170.0	30.0	Wake	Sleep stage W
55200.0	90.0	REM	Sleep stage R
55290.0	150.0	N1	Sleep stage 1
55440.0	30.0	N2	Sleep stage 2
55470.0	30.0	N1	Sleep stage 1
55500.0	30.0	Wake	Sleep stage W
55530.0	30.0	N1	Sleep stage 1
55560.0	30.0	N2	Sleep stage 2
55590.0	60.0	N1	Sleep stage 1
55650.0	30.0	Wake	Sleep stage W
55680.0	30.0	N1	Sleep stage 1
55710.0	990.0	REM	Sleep stage R
56700.0	30.0	Wake	Sleep stage W
56730.0	90.0	REM	Sleep stage R
56820.0	23730.0	Wake	Sleep stage W
80550.0	30.0	Unknown	Sleep stage ?
80580.0	30.0	Unknown	Sleep stage ?
80610.0	180.0	Unknown	Sleep stage ?
80790.0	5610.0	Unknown	Sleep stage ?
