onset	duration	trial_type	original_stage
0.0	27990.0	Wake	Sleep stage W
27990.0	660.0	N1	Sleep stage 1
28650.0	270.0	N2	Sleep stage 2
28920.0	60.0	N1	Sleep stage 1
28980.0	510.0	N2	Sleep stage 2
29490.0	360.0	N3	Sleep stage 3
29850.0	30.0	N3	Sleep stage 4
29880.0	90.0	N3	Sleep stage 3
29970.0	30.0	N3	Sleep stage 4
30000.0	120.0	N3	Sleep stage 3
30120.0	180.0	N3	Sleep stage 4
30300.0	30.0	N3	Sleep stage 3
30330.0	60.0	N3	Sleep stage 4
30390.0	30.0	N3	Sleep stage 3
30420.0	120.0	N1	Sleep stage 1
30540.0	570.0	N2	Sleep stage 2
31110.0	120.0	N3	Sleep stage 3
31230.0	60.0	N2	Sleep stage 2
31290.0	30.0	N3	Sleep stage 3
31320.0	180.0	N2	Sleep stage 2
31500.0	840.0	REM	Sleep stage R
32340.0	180.0	N1	Sleep stage 1
32520.0	690.0	N2	Sleep stage 2
33210.0	180.0	N3	Sleep stage 3
33390.0	120.0	N3	Sleep stage 4
33510.0	30.0	N3	Sleep stage 3
33540.0	270.0	N3	Sleep stage 4
33810.0	90.0	N3	Sleep stage 3
33900.0	300.0	N2	Sleep stage 2
34200.0	30.0	N3	Sleep stage 3
34230.0	30.0	N2	Sleep stage 2
34260.0	30.0	N3	Sleep stage 3
34290.0	240.0	N3	Sleep stage 4
34530.0	30.0	N3	Sleep stage 3
34560.0	420.0	N3	Sleep stage 4
34980.0	30.0	N3	Sleep stage 3
35010.0	360.0	N3	Sleep stage 4
35370.0	30.0	N3	Sleep stage 3
35400.0	450.0	N3	Sleep stage 4
35850.0	30.0	N3	Sleep stage 3
35880.0	60.0	N3	Sleep stage 4
35940.0	120.0	N3	Sleep stage 3
36060.0	510.0	N2	Sleep stage 2
36570.0	1020.0	REM	Sleep stage R
37590.0	60.0	N1	Sleep stage 1
37650.0	1650.0	N2	Sleep stage 2
39300.0	30.0	N3	Sleep stage 3
39330.0	480.0	N2	Sleep stage 2
39810.0	30.0	N3	Sleep stage 3
39840.0	60.0	N2	Sleep stage 2
39900.0	270.0	N3	Sleep stage 3
40170.0	60.0	N3	Sleep stage 4
40230.0	60.0	N3	Sleep stage 3
40290.0	30.0	N3	Sleep stage 4
40320.0	180.0	N3	Sleep stage 3
40500.0	30.0	N3	Sleep stage 4
40530.0	30.0	N3	Sleep stage 3
40560.0	390.0	N2	Sleep stage 2
40950.0	780.0	REM	Sleep stage R
41730.0	60.0	N1	Sleep stage 1
41790.0	150.0	N2	Sleep stage 2
41940.0	240.0	REM	Sleep stage R
42180.0	300.0	N2	Sleep stage 2
42480.0	900.0	REM	Sleep stage R
43380.0	1500.0	N2	Sleep stage 2
44880.0	300.0	N3	Sleep stage 3
45180.0	30.0	N2	Sleep stage 2
45210.0	30.0	N3	Sleep stage 3
45240.0	30.0	N2	Sleep stage 2
45270.0	30.0	N3	Sleep stage 3
45300.0	30.0	N3	Sleep stage 4
45330.0	60.0	N3	Sleep stage 3
45390.0	90.0	N3	Sleep stage 4
45480.0	30.0	N2	Sleep stage 2
45510.0	30.0	N1	Sleep stage 1
45540.0	570.0	N2	Sleep stage 2
46110.0	60.0	N1	Sleep stage 1
46170.0	630.0	N2	Sleep stage 2
46800.0	90.0	N1	Sleep stage 1
46890.0	390.0	N2	Sleep stage 2
47280.0	60.0	N1	Sleep stage 1
47340.0	90.0	N2	Sleep stage 2
47430.0	570.0	REM	Sleep stage R
48000.0	60.0	N1	Sleep stage 1
48060.0	330.0	REM	Sleep stage R
48390.0	60.0	N1	Sleep stage 1
48450.0	180.0	REM	Sleep stage R
48630.0	60.0	N1	Sleep stage 1
48690.0	30.0	N2	Sleep stage 2
48720.0	420.0	REM	Sleep stage R
49140.0	60.0	N1	Sleep stage 1
49200.0	60.0	N2	Sleep stage 2
49260.0	300.0	REM	Sleep stage R
49560.0	60.0	N1	Sleep stage 1
49620.0	360.0	REM	Sleep stage R
49980.0	150.0	N1	Sleep stage 1
50130.0	180.0	N2	Sleep stage 2
50310.0	90.0	N1	Sleep stage 1
50400.0	450.0	N2	Sleep stage 2
50850.0	30.0	N1	Sleep stage 1
50880.0	150.0	N2	Sleep stage 2
51030.0	60.0	N1	Sleep stage 1
51090.0	750.0	N2	Sleep stage 2
51840.0	30.0	N1	Sleep stage 1
51870.0	540.0	N2	Sleep stage 2
52410.0	60.0	Wake	Sleep stage W
52470.0	360.0	N1	Sleep stage 1
52830.0	60.0	N2	Sleep stage 2
52890.0	30.0	Wake	Sleep stage W
52920.0	150.0	N1	Sleep stage 1
53070.0	240.0	N2	Sleep stage 2
53310.0	30.0	Wake	Sleep stage W
53340.0	120.0	N1	Sleep stage 1
53460.0	210.0	N2	Sleep stage 2
53670.0	30630.0	Wake	Sleep stage W
84300.0	2100.0	Unknown	Sleep stage ?
