onset	duration	trial_type	original_stage
0.0	26580.0	Wake	Sleep stage W
26580.0	120.0	N1	Sleep stage 1
26700.0	60.0	N2	Sleep stage 2
26760.0	90.0	N1	Sleep stage 1
26850.0	30.0	N2	Sleep stage 2
26880.0	30.0	N1	Sleep stage 1
26910.0	240.0	N2	Sleep stage 2
27150.0	120.0	N1	Sleep stage 1
27270.0	240.0	N2	Sleep stage 2
27510.0	30.0	N3	Sleep stage 3
27540.0	150.0	N2	Sleep stage 2
27690.0	30.0	N3	Sleep stage 3
27720.0	30.0	N2	Sleep stage 2
27750.0	120.0	N3	Sleep stage 3
27870.0	30.0	N2	Sleep stage 2
27900.0	210.0	N3	Sleep stage 3
28110.0	120.0	N3	Sleep stage 4
28230.0	30.0	N3	Sleep stage 3
28260.0	90.0	N3	Sleep stage 4
28350.0	30.0	N3	Sleep stage 3
28380.0	300.0	N3	Sleep stage 4
28680.0	60.0	N3	Sleep stage 3
28740.0	480.0	N3	Sleep stage 4
29220.0	30.0	N3	Sleep stage 3
29250.0	30.0	N3	Sleep stage 4
29280.0	30.0	N3	Sleep stage 3
29310.0	60.0	N3	Sleep stage 4
29370.0	30.0	N3	Sleep stage 3
29400.0	60.0	N3	Sleep stage 4
29460.0	30.0	N3	Sleep stage 3
29490.0	90.0	N3	Sleep stage 4
29580.0	30.0	N3	Sleep stage 3
29610.0	30.0	N3	Sleep stage 4
29640.0	30.0	N3	Sleep stage 3
29670.0	150.0	N3	Sleep stage 4
29820.0	30.0	N3	Sleep stage 3
29850.0	30.0	N1	Sleep stage 1
29880.0	210.0	N2	Sleep stage 2
30090.0	180.0	N3	Sleep stage 3
30270.0	60.0	N2	Sleep stage 2
30330.0	60.0	N3	Sleep stage 3
30390.0	690.0	REM	Sleep stage R
31080.0	60.0	N1	Sleep stage 1
31140.0	30.0	Wake	Sleep stage W
31170.0	60.0	N1	Sleep stage 1
31230.0	630.0	N2	Sleep stage 2
31860.0	180.0	N3	Sleep stage 3
32040.0	60.0	N2	Sleep stage 2
32100.0	210.0	N3	Sleep stage 3
32310.0	30.0	N2	Sleep stage 2
32340.0	90.0	N3	Sleep stage 3
32430.0	90.0	N2	Sleep stage 2
32520.0	180.0	N3	Sleep stage 3
32700.0	30.0	N2	Sleep stage 2
32730.0	120.0	N3	Sleep stage 3
32850.0	60.0	N2	Sleep stage 2
32910.0	180.0	N3	Sleep stage 3
33090.0	120.0	N3	Sleep stage 4
33210.0	150.0	N3	Sleep stage 3
33360.0	60.0	N3	Sleep stage 4
33420.0	60.0	N3	Sleep stage 3
33480.0	30.0	N3	Sleep stage 4
33510.0	120.0	N3	Sleep stage 3
33630.0	120.0	N3	Sleep stage 4
33750.0	60.0	N3	Sleep stage 3
33810.0	150.0	N3	Sleep stage 4
33960.0	300.0	Wake	Sleep stage W
34260.0	60.0	N1	Sleep stage 1
34320.0	120.0	N2	Sleep stage 2
34440.0	30.0	N1	Sleep stage 1
34470.0	780.0	N2	Sleep stage 2
35250.0	30.0	N3	Sleep stage 3
35280.0	360.0	N2	Sleep stage 2
35640.0	30.0	N3	Sleep stage 3
35670.0	90.0	N2	Sleep stage 2
35760.0	90.0	N3	Sleep stage 3
35850.0	30.0	N2	Sleep stage 2
35880.0	60.0	N3	Sleep stage 3
35940.0	60.0	N2	Sleep stage 2
36000.0	30.0	N3	Sleep stage 3
36030.0	30.0	N2	Sleep stage 2
36060.0	120.0	N3	Sleep stage 3
36180.0	30.0	Wake	Sleep stage W
36210.0	60.0	N2	Sleep stage 2
36270.0	90.0	N3	Sleep stage 3
36360.0	510.0	N2	Sleep stage 2
36870.0	30.0	N3	Sleep stage 3
36900.0	120.0	N2	Sleep stage 2
37020.0	60.0	N3	Sleep stage 3
37080.0	90.0	N2	Sleep stage 2
37170.0	60.0	N3	Sleep stage 3
37230.0	120.0	N2	Sleep stage 2
37350.0	60.0	Wake	Sleep stage W
37410.0	90.0	N2	Sleep stage 2
37500.0	90.0	Wake	Sleep stage W
